protocol,noise_model,parameter,circuit_label,n_failed_test_rounds,decoded_output,correct_value,match,computation_outcomes_count
Dummyless,malicious,0.25,circuit0581.qasm,22,1,1,✓,54
Dummyless,malicious,0.5,circuit6691.qasm,49,1,1,✓,56
Dummyless,malicious,0.5,circuit3669.qasm,47,1,0,✗,60
Dummyless,malicious,0.5,circuit2971.qasm,48,0,1,✗,47
Dummyless,malicious,0.5,circuit3498.qasm,53,1,0,✗,56
Dummyless,malicious,0.25,circuit7197.qasm,26,1,1,✓,58
Dummyless,malicious,0.5,circuit3783.qasm,55,1,1,✓,52
Dummyless,malicious,0.6,circuit6691.qasm,67,0,1,✗,44
Dummyless,malicious,0.5,circuit5607.qasm,54,1,1,✓,50
Dummyless,malicious,0.6,circuit9611.qasm,59,1,1,✓,56
Dummyless,malicious,0.5,circuit8242.qasm,52,0,1,✗,42
Dummyless,malicious,0.25,circuit1665.qasm,25,0,0,✓,49
Dummyless,malicious,0.25,circuit9081.qasm,20,1,1,✓,58
Dummyless,malicious,0.5,circuit8753.qasm,50,0,0,✓,47
Dummyless,malicious,0.6,circuit4871.qasm,55,0,1,✗,41
Dummyless,malicious,0.5,circuit4909.qasm,45,0,0,✓,49
Dummyless,malicious,0.5,circuit0255.qasm,48,1,0,✗,54
Dummyless,malicious,0.5,circuit6067.qasm,54,0,1,✗,46
Dummyless,malicious,0.6,circuit2696.qasm,64,0,1,✗,41
Dummyless,malicious,0.25,circuit8389.qasm,20,0,0,✓,44
Dummyless,malicious,0.5,circuit2471.qasm,52,1,0,✗,51
Dummyless,malicious,0.6,circuit8253.qasm,62,0,1,✗,48
Dummyless,malicious,0.5,circuit8036.qasm,52,1,1,✓,53
Dummyless,malicious,0.5,circuit4099.qasm,48,0,1,✗,48
Dummyless,malicious,0.5,circuit0427.qasm,53,1,0,✗,57
Dummyless,malicious,0.25,circuit8579.qasm,25,1,1,✓,57
Dummyless,malicious,0.6,circuit9678.qasm,57,0,1,✗,47
Dummyless,malicious,0.25,circuit8753.qasm,23,0,0,✓,45
Dummyless,malicious,0.5,circuit4708.qasm,48,0,1,✗,48
Dummyless,malicious,0.25,circuit8024.qasm,26,1,1,✓,53
Dummyless,malicious,0.5,circuit0581.qasm,51,1,1,✓,61
Dummyless,malicious,0.6,circuit3669.qasm,64,1,0,✗,51
Dummyless,malicious,0.25,circuit9803.qasm,25,0,0,✓,42
Dummyless,malicious,0.7,circuit6388.qasm,69,1,0,✗,61
Dummyless,malicious,0.6,circuit0427.qasm,56,1,0,✗,57
Dummyless,malicious,0.7,circuit8232.qasm,70,1,0,✗,55
Dummyless,malicious,0.7,circuit4871.qasm,66,0,1,✗,35
Dummyless,malicious,0.5,circuit9081.qasm,51,0,1,✗,46
Dummyless,malicious,0.6,circuit2971.qasm,63,0,1,✗,46
Dummyless,malicious,0.5,circuit5104.qasm,48,1,1,✓,54
Dummyless,malicious,0.5,circuit7197.qasm,51,0,1,✗,44
Dummyless,malicious,0.5,circuit5516.qasm,48,0,0,✓,46
Dummyless,malicious,0.7,circuit6663.qasm,60,1,0,✗,63
Dummyless,malicious,0.5,circuit2424.qasm,53,0,1,✗,48
Dummyless,malicious,0.5,circuit8389.qasm,52,1,0,✗,59
Dummyless,malicious,0.5,circuit9451.qasm,50,1,1,✓,57
Dummyless,malicious,0.7,circuit2886.qasm,69,0,1,✗,44
Dummyless,malicious,0.6,circuit8891.qasm,59,1,0,✗,59
Dummyless,malicious,0.5,circuit2204.qasm,51,0,0,✓,49
Dummyless,malicious,0.5,circuit6474.qasm,51,1,1,✓,52
Dummyless,malicious,0.5,circuit8024.qasm,51,1,1,✓,50
Dummyless,malicious,0.7,circuit0302.qasm,65,0,1,✗,38
Dummyless,malicious,0.6,circuit0905.qasm,56,0,1,✗,43
Dummyless,malicious,0.5,circuit9803.qasm,54,0,0,✓,47
Dummyless,malicious,0.7,circuit7587.qasm,71,0,1,✗,43
Dummyless,malicious,0.7,circuit6067.qasm,66,0,1,✗,38
Dummyless,malicious,0.6,circuit6067.qasm,66,1,1,✓,50
Dummyless,malicious,0.6,circuit6547.qasm,64,1,0,✗,53
Dummyless,malicious,0.5,circuit8579.qasm,48,0,1,✗,45
Dummyless,malicious,0.6,circuit1480.qasm,61,0,1,✗,47
Dummyless,malicious,0.6,circuit6388.qasm,57,1,0,✗,62
Dummyless,malicious,0.7,circuit2264.qasm,70,1,0,✗,55
Dummyless,malicious,0.6,circuit7242.qasm,61,0,1,✗,47
Dummyless,malicious,0.6,circuit4079.qasm,64,0,0,✓,44
Dummyless,malicious,0.6,circuit9107.qasm,59,1,0,✗,57
Dummyless,malicious,0.6,circuit4708.qasm,54,0,1,✗,37
Dummyless,malicious,0.6,circuit4099.qasm,57,0,1,✗,38
Dummyless,malicious,0.7,circuit2419.qasm,71,0,1,✗,40
Dummyless,malicious,0.6,circuit7799.qasm,58,0,0,✓,47
Dummyless,malicious,0.6,circuit3751.qasm,64,1,1,✓,58
Dummyless,malicious,0.6,circuit8232.qasm,58,1,0,✗,54
Dummyless,malicious,0.7,circuit0730.qasm,67,0,1,✗,41
Dummyless,malicious,0.6,circuit6424.qasm,60,0,0,✓,46
Dummyless,malicious,0.6,circuit8725.qasm,67,1,0,✗,51
Dummyless,malicious,0.7,circuit2343.qasm,73,1,0,✗,57
Dummyless,malicious,0.6,circuit8389.qasm,59,1,0,✗,55
Dummyless,malicious,0.7,circuit7242.qasm,68,0,1,✗,47
Dummyless,malicious,0.7,circuit5565.qasm,65,0,1,✗,36
Dummyless,malicious,0.6,circuit8024.qasm,63,1,1,✓,50
Dummyless,malicious,0.6,circuit0126.qasm,64,0,0,✓,47
Dummyless,malicious,0.6,circuit5679.qasm,60,1,1,✓,54
Dummyless,malicious,0.6,circuit7587.qasm,56,0,1,✗,42
Dummyless,malicious,0.7,circuit2696.qasm,66,0,1,✗,39
Dummyless,malicious,0.6,circuit0255.qasm,65,1,0,✗,65
Dummyless,malicious,0.6,circuit2343.qasm,61,1,0,✗,59
Dummyless,malicious,0.6,circuit0662.qasm,62,0,0,✓,46
Dummyless,malicious,0.6,circuit2419.qasm,66,1,1,✓,59
Dummyless,malicious,0.6,circuit4703.qasm,62,0,1,✗,43
Dummyless,malicious,0.6,circuit1864.qasm,65,0,1,✗,46
Dummyless,malicious,0.6,circuit8326.qasm,63,1,0,✗,54
Dummyless,malicious,0.6,circuit6124.qasm,67,0,0,✓,46
Dummyless,malicious,0.6,circuit5565.qasm,55,0,1,✗,37
Dummyless,malicious,0.6,circuit0730.qasm,59,1,1,✓,51
Dummyless,malicious,0.6,circuit3387.qasm,61,1,1,✓,50
Dummyless,malicious,0.7,circuit4002.qasm,66,0,1,✗,42
Dummyless,malicious,0.7,circuit3669.qasm,66,1,0,✗,57
Dummyless,malicious,0.6,circuit2715.qasm,57,1,0,✗,57
Dummyless,malicious,0.6,circuit8043.qasm,54,1,0,✗,61
Dummyless,malicious,0.6,circuit2886.qasm,56,0,1,✗,46
Dummyless,malicious,0.6,circuit8036.qasm,56,0,1,✗,43
Dummyless,malicious,0.6,circuit7085.qasm,65,1,0,✗,55
Dummyless,malicious,0.7,circuit2715.qasm,61,1,0,✗,51
Dummyless,malicious,0.8,circuit5679.qasm,81,0,1,✗,45
Dummyless,malicious,0.6,circuit3840.qasm,60,1,0,✗,52
Dummyless,malicious,0.6,circuit7101.qasm,64,1,1,✓,57
Dummyless,malicious,0.7,circuit9611.qasm,68,1,1,✓,54
Dummyless,malicious,0.6,circuit7197.qasm,60,0,1,✗,49
Dummyless,malicious,0.6,circuit5383.qasm,59,0,0,✓,46
Dummyless,malicious,0.7,circuit7947.qasm,68,0,1,✗,42
Dummyless,malicious,0.6,circuit4932.qasm,57,0,1,✗,46
Dummyless,malicious,0.6,circuit8556.qasm,64,1,0,✗,55
Dummyless,malicious,0.6,circuit0499.qasm,61,0,1,✗,42
Dummyless,malicious,0.6,circuit2017.qasm,61,0,1,✗,45
Dummyless,malicious,0.6,circuit5104.qasm,61,1,1,✓,50
Dummyless,malicious,0.6,circuit2244.qasm,58,1,1,✓,53
Dummyless,malicious,0.6,circuit6734.qasm,59,0,1,✗,43
Dummyless,malicious,0.6,circuit5296.qasm,59,0,1,✗,39
Dummyless,malicious,0.6,circuit2587.qasm,64,0,1,✗,40
Dummyless,malicious,0.6,circuit6104.qasm,60,1,0,✗,53
Dummyless,malicious,0.6,circuit0742.qasm,61,1,1,✓,54
Dummyless,malicious,0.6,circuit1665.qasm,61,1,0,✗,56
Dummyless,malicious,0.6,circuit3047.qasm,60,0,1,✗,40
Dummyless,malicious,0.6,circuit3589.qasm,63,1,0,✗,55
Dummyless,malicious,0.6,circuit3647.qasm,56,0,1,✗,49
Dummyless,malicious,0.6,circuit9367.qasm,65,0,1,✗,48
Dummyless,malicious,0.6,circuit0571.qasm,60,1,0,✗,55
Dummyless,malicious,0.6,circuit8100.qasm,60,1,0,✗,53
Dummyless,malicious,0.7,circuit0581.qasm,70,0,1,✗,44
Dummyless,malicious,0.7,circuit3047.qasm,65,0,1,✗,45
Dummyless,malicious,0.6,circuit5516.qasm,63,1,0,✗,54
Dummyless,malicious,0.8,circuit7587.qasm,77,0,1,✗,44
Dummyless,malicious,0.6,circuit2424.qasm,55,1,1,✓,56
Dummyless,malicious,0.7,circuit0086.qasm,67,1,0,✗,56
Dummyless,malicious,0.6,circuit5028.qasm,60,0,0,✓,36
Dummyless,malicious,0.6,circuit9451.qasm,54,0,1,✗,44
Dummyless,malicious,0.6,circuit2204.qasm,58,1,0,✗,51
Dummyless,malicious,0.6,circuit8753.qasm,64,0,0,✓,48
Dummyless,malicious,0.6,circuit9803.qasm,60,0,0,✓,43
Dummyless,malicious,0.7,circuit7799.qasm,72,1,0,✗,54
Dummyless,malicious,0.7,circuit5296.qasm,68,0,1,✗,46
Dummyless,malicious,0.6,circuit6474.qasm,59,1,1,✓,53
Dummyless,malicious,0.7,circuit1864.qasm,64,1,1,✓,51
Dummyless,malicious,0.7,circuit6124.qasm,68,1,0,✗,50
Dummyless,malicious,0.7,circuit7077.qasm,66,0,1,✗,40
Dummyless,malicious,0.7,circuit4703.qasm,67,0,1,✗,46
Dummyless,malicious,0.6,circuit8579.qasm,55,0,1,✗,46
Dummyless,malicious,0.7,circuit8380.qasm,63,1,0,✗,57
Dummyless,malicious,0.6,circuit5613.qasm,60,1,0,✗,56
Dummyless,malicious,0.7,circuit5613.qasm,67,1,0,✗,57
Dummyless,malicious,0.7,circuit6547.qasm,66,1,0,✗,52
Dummyless,malicious,0.7,circuit0126.qasm,67,1,0,✗,59
Dummyless,malicious,0.7,circuit4079.qasm,63,1,0,✗,57
Dummyless,malicious,0.8,circuit4611.qasm,80,1,0,✗,63
Dummyless,malicious,0.7,circuit5679.qasm,71,1,1,✓,56
Dummyless,malicious,0.8,circuit4002.qasm,76,0,1,✗,37
Dummyless,malicious,0.8,circuit8380.qasm,75,1,0,✗,57
Dummyless,malicious,0.7,circuit9107.qasm,71,1,0,✗,56
Dummyless,malicious,0.7,circuit5607.qasm,65,0,1,✗,40
Dummyless,malicious,0.6,circuit3783.qasm,61,0,1,✗,45
Dummyless,malicious,0.7,circuit0255.qasm,70,0,0,✓,47
Dummyless,malicious,0.8,circuit6124.qasm,78,1,0,✗,57
Dummyless,malicious,0.7,circuit6691.qasm,65,0,1,✗,44
Dummyless,malicious,0.6,circuit0086.qasm,61,1,0,✗,58
Dummyless,malicious,0.8,circuit2696.qasm,79,0,1,✗,40
Dummyless,malicious,0.6,circuit4909.qasm,60,0,0,✓,44
Dummyless,malicious,0.6,circuit8242.qasm,59,0,1,✗,48
Dummyless,malicious,0.7,circuit4611.qasm,69,1,0,✗,57
Dummyless,malicious,0.7,circuit3589.qasm,70,1,0,✗,54
Dummyless,malicious,0.8,circuit2715.qasm,77,1,0,✗,56
Dummyless,malicious,0.7,circuit3191.qasm,71,0,1,✗,45
Dummyless,malicious,0.6,circuit0581.qasm,62,0,1,✗,44
Dummyless,malicious,0.7,circuit3647.qasm,65,0,1,✗,36
Dummyless,malicious,0.7,circuit0905.qasm,69,0,1,✗,45
Dummyless,malicious,0.7,circuit8253.qasm,70,0,1,✗,40
Dummyless,malicious,0.6,circuit8433.qasm,59,0,0,✓,48
Dummyless,malicious,0.8,circuit0730.qasm,82,0,1,✗,42
Dummyless,malicious,0.6,circuit9081.qasm,56,0,1,✗,49
Dummyless,malicious,0.6,circuit5432.qasm,58,1,0,✗,58
Dummyless,malicious,0.7,circuit3783.qasm,65,0,1,✗,49
Dummyless,malicious,0.7,circuit2587.qasm,71,0,1,✗,43
Dummyless,malicious,0.7,circuit2471.qasm,66,1,0,✗,62
Dummyless,malicious,0.7,circuit0742.qasm,64,0,1,✗,47
Dummyless,malicious,0.8,circuit3840.qasm,81,1,0,✗,55
Dummyless,malicious,0.8,circuit6663.qasm,75,1,0,✗,62
Dummyless,malicious,0.8,circuit8024.qasm,74,0,1,✗,33
Dummyless,malicious,0.7,circuit1480.qasm,64,0,1,✗,34
Dummyless,malicious,0.7,circuit8043.qasm,65,1,0,✗,69
Dummyless,malicious,0.7,circuit7101.qasm,65,0,1,✗,38
Dummyless,malicious,0.7,circuit5516.qasm,63,1,0,✗,54
Dummyless,malicious,0.7,circuit0571.qasm,65,0,0,✓,48
Dummyless,malicious,0.7,circuit8326.qasm,67,1,0,✗,51
Dummyless,malicious,0.7,circuit5104.qasm,69,1,1,✓,52
Dummyless,malicious,0.7,circuit3387.qasm,67,0,1,✗,47
Dummyless,malicious,0.7,circuit9367.qasm,66,0,1,✗,41
Dummyless,malicious,0.7,circuit7085.qasm,63,1,0,✗,56
Dummyless,malicious,0.7,circuit2244.qasm,70,0,1,✗,38
Dummyless,malicious,0.8,circuit5516.qasm,74,1,0,✗,58
Dummyless,malicious,0.7,circuit5028.qasm,65,1,0,✗,59
Dummyless,malicious,0.7,circuit9678.qasm,68,1,1,✓,54
Dummyless,malicious,0.7,circuit2971.qasm,67,0,1,✗,44
Dummyless,malicious,0.9,circuit6388.qasm,90,1,0,✗,66
Dummyless,malicious,0.7,circuit6734.qasm,69,0,1,✗,47
Dummyless,malicious,0.7,circuit4932.qasm,67,0,1,✗,46
Dummyless,malicious,0.7,circuit3840.qasm,66,1,0,✗,61
Dummyless,malicious,0.8,circuit0126.qasm,77,1,0,✗,61
Dummyless,malicious,0.7,circuit2017.qasm,71,1,1,✓,52
Dummyless,malicious,0.7,circuit8100.qasm,65,1,0,✗,54
Dummyless,malicious,0.7,circuit8556.qasm,70,1,0,✗,64
Dummyless,malicious,0.8,circuit2424.qasm,79,0,1,✗,37
Dummyless,malicious,0.8,circuit8389.qasm,79,1,0,✗,60
Dummyless,malicious,0.8,circuit0302.qasm,76,0,1,✗,42
Dummyless,malicious,0.7,circuit5383.qasm,69,1,0,✗,51
Dummyless,malicious,0.7,circuit3751.qasm,73,1,1,✓,51
Dummyless,malicious,0.7,circuit9638.qasm,64,1,0,✗,57
Dummyless,malicious,0.9,circuit6691.qasm,89,0,1,✗,40
Dummyless,malicious,0.9,circuit4002.qasm,90,0,1,✗,33
Dummyless,malicious,0.9,circuit7077.qasm,90,0,1,✗,35
Dummyless,malicious,0.8,circuit2971.qasm,78,0,1,✗,33
Dummyless,malicious,0.8,circuit1737.qasm,78,0,1,✗,41
Dummyless,malicious,0.8,circuit4932.qasm,79,0,1,✗,46
Dummyless,malicious,0.8,circuit1665.qasm,80,1,0,✗,53
Dummyless,malicious,0.8,circuit0662.qasm,78,0,0,✓,49
Dummyless,malicious,0.8,circuit8556.qasm,77,1,0,✗,51
Dummyless,malicious,0.8,circuit9081.qasm,75,0,1,✗,45
Dummyless,malicious,0.9,circuit6067.qasm,91,0,1,✗,40
Dummyless,malicious,0.8,circuit8725.qasm,78,1,0,✗,53
Dummyless,malicious,0.9,circuit4703.qasm,86,0,1,✗,35
Dummyless,malicious,0.8,circuit5607.qasm,77,0,1,✗,48
Dummyless,malicious,0.9,circuit3191.qasm,89,0,1,✗,41
Dummyless,malicious,0.7,circuit1737.qasm,64,0,1,✗,44
Dummyless,malicious,0.8,circuit3783.qasm,74,0,1,✗,34
Dummyless,malicious,0.8,circuit4703.qasm,75,0,1,✗,36
Dummyless,malicious,0.8,circuit1480.qasm,76,0,1,✗,41
Dummyless,malicious,0.7,circuit8891.qasm,74,1,0,✗,50
Dummyless,malicious,0.8,circuit1864.qasm,73,0,1,✗,44
Dummyless,malicious,0.8,circuit2419.qasm,83,0,1,✗,49
Dummyless,malicious,0.8,circuit4909.qasm,75,1,0,✗,63
Dummyless,malicious,0.8,circuit3498.qasm,79,1,0,✗,58
Dummyless,malicious,0.8,circuit5565.qasm,74,0,1,✗,43
Dummyless,malicious,0.8,circuit6067.qasm,72,0,1,✗,36
Dummyless,malicious,0.8,circuit8326.qasm,78,1,0,✗,56
Dummyless,malicious,0.7,circuit3498.qasm,67,1,0,✗,50
Dummyless,malicious,0.7,circuit4099.qasm,71,0,1,✗,48
Dummyless,malicious,0.8,circuit7242.qasm,78,1,1,✓,52
Dummyless,malicious,0.7,circuit8242.qasm,65,1,1,✓,50
Dummyless,malicious,0.8,circuit8043.qasm,81,1,0,✗,55
Dummyless,malicious,0.8,circuit0571.qasm,74,1,0,✗,60
Dummyless,malicious,0.7,circuit4909.qasm,72,1,0,✗,53
Dummyless,malicious,0.9,circuit0571.qasm,92,1,0,✗,60
Dummyless,malicious,0.7,circuit0427.qasm,65,1,0,✗,53
Dummyless,malicious,0.8,circuit7947.qasm,81,0,1,✗,35
Dummyless,malicious,0.7,circuit4708.qasm,66,0,1,✗,42
Dummyless,malicious,0.7,circuit8036.qasm,66,0,1,✗,42
Dummyless,malicious,0.8,circuit9367.qasm,75,0,1,✗,32
Dummyless,malicious,0.7,circuit0662.qasm,69,1,0,✗,54
Dummyless,malicious,0.8,circuit2886.qasm,74,0,1,✗,36
Dummyless,malicious,0.7,circuit8433.qasm,77,0,0,✓,48
Dummyless,malicious,0.8,circuit3669.qasm,81,1,0,✗,64
Dummyless,malicious,0.7,circuit7197.qasm,75,0,1,✗,42
Dummyless,malicious,0.8,circuit3647.qasm,82,0,1,✗,33
Dummyless,malicious,0.8,circuit3387.qasm,76,0,1,✗,42
Dummyless,malicious,0.7,circuit6424.qasm,70,1,0,✗,55
Dummyless,malicious,0.8,circuit2244.qasm,76,0,1,✗,33
Dummyless,malicious,0.7,circuit9081.qasm,67,0,1,✗,48
Dummyless,malicious,0.7,circuit6104.qasm,72,1,0,✗,50
Dummyless,malicious,0.4,circuit3589.qasm,35,1,0,✗,57
Dummyless,malicious,0.9,circuit0730.qasm,87,0,1,✗,40
Dummyless,malicious,0.7,circuit8725.qasm,62,0,0,✓,48
Dummyless,malicious,0.7,circuit5432.qasm,65,1,0,✗,55
Dummyless,malicious,0.7,circuit2424.qasm,67,0,1,✗,47
Dummyless,malicious,0.7,circuit6474.qasm,67,0,1,✗,40
Dummyless,malicious,0.7,circuit9803.qasm,66,1,0,✗,58
Dummyless,malicious,0.8,circuit7085.qasm,77,1,0,✗,53
Dummyless,malicious,0.8,circuit2017.qasm,68,0,1,✗,33
Dummyless,malicious,0.7,circuit8389.qasm,72,1,0,✗,65
Dummyless,malicious,0.9,circuit6104.qasm,86,1,0,✗,63
Dummyless,malicious,0.7,circuit8024.qasm,67,0,1,✗,46
Dummyless,malicious,0.7,circuit1665.qasm,63,1,0,✗,56
Dummyless,malicious,0.8,circuit6547.qasm,77,1,0,✗,56
Dummyless,malicious,0.8,circuit4079.qasm,78,1,0,✗,59
Dummyless,malicious,0.8,circuit8232.qasm,75,1,0,✗,64
Dummyless,malicious,0.7,circuit8579.qasm,74,1,1,✓,50
Dummyless,malicious,0.7,circuit2204.qasm,66,1,0,✗,58
Dummyless,malicious,0.8,circuit2204.qasm,74,1,0,✗,61
Dummyless,malicious,0.8,circuit4099.qasm,81,0,1,✗,40
Dummyless,malicious,0.4,circuit8242.qasm,37,1,1,✓,51
Dummyless,malicious,0.8,circuit7799.qasm,79,1,0,✗,51
Dummyless,malicious,0.8,circuit3751.qasm,77,0,1,✗,41
Dummyless,malicious,0.8,circuit6388.qasm,78,1,0,✗,57
Dummyless,malicious,0.8,circuit4871.qasm,73,0,1,✗,44
Dummyless,malicious,0.8,circuit9107.qasm,83,1,0,✗,65
Dummyless,malicious,0.7,circuit9451.qasm,67,1,1,✓,53
Dummyless,malicious,0.8,circuit2264.qasm,76,1,0,✗,61
Dummyless,malicious,0.8,circuit7077.qasm,83,0,1,✗,49
Dummyless,malicious,0.9,circuit7799.qasm,85,1,0,✗,61
Dummyless,malicious,0.9,circuit2715.qasm,87,1,0,✗,54
Dummyless,malicious,0.9,circuit8232.qasm,89,1,0,✗,60
Dummyless,malicious,0.8,circuit6691.qasm,80,0,1,✗,38
Dummyless,malicious,0.9,circuit1480.qasm,88,0,1,✗,33
Dummyless,malicious,0.8,circuit0581.qasm,76,0,1,✗,40
Dummyless,malicious,0.8,circuit3589.qasm,76,1,0,✗,61
Dummyless,malicious,0.4,circuit2424.qasm,32,1,1,✓,57
Dummyless,malicious,0.4,circuit8389.qasm,40,1,0,✗,54
Dummyless,malicious,0.9,circuit5432.qasm,90,1,0,✗,57
Dummyless,malicious,0.4,circuit9451.qasm,41,1,1,✓,60
Dummyless,malicious,0.8,circuit0905.qasm,79,0,1,✗,40
Dummyless,malicious,0.4,circuit8753.qasm,36,0,0,✓,47
Dummyless,malicious,0.8,circuit0427.qasm,75,1,0,✗,50
Dummyless,malicious,0.9,circuit0499.qasm,88,0,1,✗,31
Dummyless,malicious,0.4,circuit2204.qasm,37,1,0,✗,55
Dummyless,malicious,0.9,circuit0255.qasm,89,1,0,✗,53
Dummyless,malicious,0.8,circuit8036.qasm,74,0,1,✗,36
Dummyless,malicious,0.8,circuit8433.qasm,76,1,0,✗,58
Dummyless,malicious,0.9,circuit1864.qasm,87,0,1,✗,40
Dummyless,malicious,0.9,circuit8253.qasm,90,0,1,✗,43
Dummyless,malicious,0.8,circuit7101.qasm,83,0,1,✗,40
Dummyless,malicious,0.8,circuit7197.qasm,79,0,1,✗,41
Dummyless,malicious,0.8,circuit6104.qasm,78,1,0,✗,55
Dummyless,malicious,1,circuit4002.qasm,100,0,1,✗,31
Dummyless,malicious,1,circuit2264.qasm,100,1,0,✗,63
Dummyless,malicious,0.9,circuit2264.qasm,90,1,0,✗,64
Dummyless,malicious,1,circuit6691.qasm,100,0,1,✗,34
Dummyless,malicious,0.9,circuit5565.qasm,90,0,1,✗,36
Dummyless,malicious,0.9,circuit0126.qasm,89,1,0,✗,62
Dummyless,malicious,0.8,circuit3047.qasm,80,0,1,✗,45
Dummyless,malicious,0.8,circuit8100.qasm,72,1,0,✗,67
Dummyless,malicious,0.4,circuit8579.qasm,42,0,1,✗,48
Dummyless,malicious,0.8,circuit6734.qasm,78,1,1,✓,54
Dummyless,malicious,0.9,circuit5679.qasm,87,0,1,✗,42
Dummyless,malicious,0.5,circuit6388.qasm,52,0,0,✓,45
Dummyless,malicious,0.8,circuit0742.qasm,79,0,1,✗,49
Dummyless,malicious,0.9,circuit8326.qasm,92,1,0,✗,56
Dummyless,malicious,0.9,circuit0302.qasm,92,0,1,✗,39
Dummyless,malicious,0.9,circuit2343.qasm,90,1,0,✗,63
Dummyless,malicious,0.5,circuit4002.qasm,54,1,1,✓,54
Dummyless,malicious,1,circuit5607.qasm,100,0,1,✗,32
Dummyless,malicious,0.5,circuit2264.qasm,47,1,0,✗,54
Dummyless,malicious,0.9,circuit7242.qasm,89,0,1,✗,41
Dummyless,malicious,0.5,circuit4871.qasm,50,0,1,✗,41
Dummyless,malicious,1,circuit6124.qasm,100,1,0,✗,64
Dummyless,malicious,0.9,circuit6124.qasm,87,1,0,✗,52
Dummyless,malicious,0.8,circuit5613.qasm,76,1,0,✗,66
Dummyless,malicious,0.5,circuit3191.qasm,43,0,1,✗,48
Dummyless,malicious,0.5,circuit0126.qasm,42,1,0,✗,55
Dummyless,malicious,1,circuit3387.qasm,100,0,1,✗,28
Dummyless,malicious,0.8,circuit6474.qasm,83,0,1,✗,39
Dummyless,malicious,0.9,circuit6474.qasm,89,0,1,✗,36
Dummyless,malicious,0.8,circuit9803.qasm,75,1,0,✗,55
Dummyless,malicious,1,circuit2696.qasm,100,0,1,✗,34
Dummyless,malicious,0.8,circuit9451.qasm,75,0,1,✗,44
Dummyless,malicious,0.8,circuit8753.qasm,75,1,0,✗,54
Dummyless,malicious,0.9,circuit0742.qasm,90,0,1,✗,43
Dummyless,malicious,0.8,circuit8242.qasm,82,1,1,✓,50
Dummyless,malicious,0.9,circuit5613.qasm,85,1,0,✗,68
Dummyless,malicious,0.8,circuit8579.qasm,81,0,1,✗,40
Dummyless,malicious,0.9,circuit6547.qasm,88,1,0,✗,64
Dummyless,malicious,0.8,circuit0086.qasm,77,1,0,✗,62
Dummyless,malicious,0.9,circuit7197.qasm,91,0,1,✗,40
Dummyless,malicious,0.9,circuit2696.qasm,90,0,1,✗,44
Dummyless,malicious,0.9,circuit4079.qasm,93,1,0,✗,54
Dummyless,malicious,0.5,circuit5679.qasm,49,1,1,✓,58
Dummyless,malicious,0.9,circuit4871.qasm,90,0,1,✗,30
Dummyless,malicious,0.5,circuit6124.qasm,54,0,0,✓,47
Dummyless,malicious,1,circuit7587.qasm,100,0,1,✗,35
Dummyless,malicious,1,circuit2587.qasm,100,0,1,✗,35
Dummyless,malicious,0.9,circuit9107.qasm,89,1,0,✗,60
Dummyless,malicious,0.9,circuit8380.qasm,89,1,0,✗,59
Dummyless,malicious,0.9,circuit2204.qasm,89,1,0,✗,54
Dummyless,malicious,0.9,circuit8556.qasm,90,1,0,✗,62
Dummyless,malicious,0.9,circuit4611.qasm,89,1,0,✗,56
Dummyless,malicious,0.9,circuit9611.qasm,91,0,1,✗,35
Dummyless,malicious,0.9,circuit5028.qasm,89,1,0,✗,64
Dummyless,malicious,0.5,circuit4703.qasm,55,1,1,✓,53
Dummyless,malicious,0.9,circuit5607.qasm,91,0,1,✗,37
Dummyless,malicious,0.5,circuit2419.qasm,56,0,1,✗,46
Dummyless,malicious,0.5,circuit5565.qasm,58,1,1,✓,59
Dummyless,malicious,0.9,circuit7587.qasm,93,0,1,✗,41
Dummyless,malicious,0.9,circuit0905.qasm,93,0,1,✗,31
Dummyless,malicious,0.5,circuit0730.qasm,47,0,1,✗,48
Dummyless,malicious,0.9,circuit2419.qasm,94,0,1,✗,48
Dummyless,malicious,1,circuit3751.qasm,100,0,1,✗,35
Dummyless,malicious,1,circuit8326.qasm,100,1,0,✗,61
Dummyless,malicious,1,circuit6547.qasm,100,1,0,✗,62
Dummyless,malicious,1,circuit2886.qasm,100,0,1,✗,37
Dummyless,malicious,0.9,circuit9803.qasm,88,1,0,✗,57
Dummyless,malicious,1,circuit5613.qasm,100,1,0,✗,66
Dummyless,malicious,1,circuit1737.qasm,100,0,1,✗,35
Dummyless,malicious,1,circuit6663.qasm,100,1,0,✗,51
Dummyless,malicious,0.9,circuit2244.qasm,90,0,1,✗,39
Dummyless,malicious,0.9,circuit3647.qasm,88,0,1,✗,44
Dummyless,malicious,0.9,circuit8579.qasm,88,1,1,✓,50
Dummyless,malicious,0.9,circuit5296.qasm,87,0,1,✗,38
Dummyless,malicious,1,circuit6067.qasm,100,0,1,✗,29
Dummyless,malicious,1,circuit4099.qasm,100,0,1,✗,35
Dummyless,malicious,0.9,circuit3498.qasm,89,0,0,✓,48
Dummyless,malicious,0.9,circuit8891.qasm,91,1,0,✗,62
Dummyless,malicious,0.9,circuit0427.qasm,89,1,0,✗,60
Dummyless,malicious,0.9,circuit4909.qasm,90,1,0,✗,58
Dummyless,malicious,1,circuit4703.qasm,100,0,1,✗,36
